,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Avg_Utilization_Ratio,Pay_on_time,Random_numbers
5289,771441558,no,49,male,2,third level,married/living with partner,63047.78194203352,blue,37,2608.0,0.609,0,0.940990114001231
5290,771450708,no,58,female,3,third level,married/living with partner,49361.84715092441,blue,46,4669.0,0.41,0,0.769656028707878
5291,771453033,no,47,male,3,secondary,married/living with partner,58910.756643388144,blue,35,17343.0,0.074,0,0.957551238454991
5292,771455508,no,60,female,0,third level,single,8286.928768457003,blue,48,1438.3,0.0,1,0.561449260771183
5293,771460158,no,43,male,3,third level,single,1454.5343465927863,blue,31,4098.0,0.433,0,0.982219443853623
5294,771464808,no,35,female,2,third level,single,18089.596400538445,blue,23,2317.0,0.562,0,0.247427533913059
5295,771469758,no,55,male,3,third level,single,112062.57276848172,blue,43,34516.0,0.0,1,0.145666197809151
5296,771474108,no,40,female,2,primary,married/living with partner,7509.848989185539,blue,28,1794.0,0.568,0,0.775177574891122
5297,771484908,no,31,male,0,third level,divorced,85731.50256337386,gold,19,34516.0,0.057,0,0.699946783010789
5298,771486933,no,64,male,1,third level,single,10557.24262519283,blue,52,2563.0,0.875,0,0.566479068024998
5299,771488583,no,46,female,1,third level,single,37599.68448593712,blue,34,3569.0,0.0,1,0.524751830957522
5300,771490833,no,52,male,1,third level,single,106177.63692463652,blue,40,4745.0,0.259,0,0.845773899609331
5301,771492408,no,40,female,2,third level,married/living with partner,3003.3355209782762,blue,28,2421.0,0.722,0,0.250864261885662
5302,771497283,no,40,female,2,secondary,divorced,24467.874505874814,blue,28,2917.0,0.449,0,0.663117595540475
5303,771499233,no,46,female,4,secondary,married/living with partner,17704.084418657905,blue,34,5387.0,0.21,0,0.922073296055058
5304,771500358,no,43,female,2,primary,divorced,26480.92908675706,blue,31,4332.0,0.303,0,0.750209639087618
5305,771502383,no,54,female,1,secondary,married/living with partner,13369.81604686614,blue,42,2474.0,0.622,0,0.169289511809209
5306,771507258,no,38,female,2,third level,single,21262.542453816113,blue,26,3860.0,0.304,0,0.961695753030272
5307,771516333,no,41,female,2,third level,#NULL!,39280.10558510609,blue,29,4663.0,0.0,1,0.0056910768357136
5308,771518658,no,58,female,1,secondary,married/living with partner,43639.26543207588,blue,46,1871.0,0.716,0,0.489216045151648
5309,771527508,no,60,male,2,third level,single,51778.61263282515,blue,48,10886.0,0.105,0,0.882315713049231
5310,771529608,no,50,male,2,secondary,married/living with partner,147135.63160799776,blue,38,10747.0,0.096,0,0.145010691685792
5311,771534408,no,52,female,2,third level,single,1866.3097986678301,blue,40,2783.0,0.855,0,0.445324848371789
5312,771546708,no,46,female,2,third level,single,19911.45334577004,blue,34,1438.3,0.0,1,0.995671637654486
5313,771556308,no,26,female,0,secondary,single,23945.1210434323,blue,13,3517.0,0.34,0,0.0697764322243812
5314,771561183,yes,42,female,4,third level,single,43934.156542396,blue,30,13753.0,0.183,0,0.0360473381551354
5315,771566208,no,48,male,3,third level,married/living with partner,9548.99706556357,blue,36,8795.0,0.15,0,0.76338449516431
5316,771575058,no,45,male,1,third level,married/living with partner,27663.60551556618,blue,33,2009.0,0.893,0,0.871651691846644
5317,771599283,no,53,male,2,third level,married/living with partner,102462.14950047235,blue,41,2492.0,0.669,0,0.695074055912129
5318,771602883,no,42,male,3,secondary,single,104256.89964960603,blue,30,4147.0,0.415,0,0.347847015924834
5319,771617883,no,54,female,2,secondary,single,31094.533199838374,blue,42,2205.0,0.595,0,0.331768402043976
5320,771626283,no,54,male,2,third level,married/living with partner,54459.24343898735,gold,42,34516.0,0.058,0,0.639937107844906
5321,771638733,yes,49,male,3,third level,single,32009.98432550298,blue,37,4354.0,0.0,1,0.63128132967621
5322,771649083,no,63,male,0,secondary,married/living with partner,76373.81429992903,blue,51,10257.0,0.1,0,0.806449522487828
5323,771653583,no,58,male,1,secondary,married/living with partner,63330.51486334398,blue,46,4188.0,0.274,0,0.513494890104704
5324,771666783,no,43,female,5,third level,married/living with partner,37153.69145880297,blue,31,5302.0,0.214,0,0.661477990054236
5325,771669183,no,49,male,1,third level,married/living with partner,67160.30992313892,blue,37,4854.0,0.25,0,0.890699770038583
5326,771674958,no,45,male,2,secondary,married/living with partner,41850.3900059405,blue,33,11529.0,0.158,0,0.878520132183941
5327,771688983,no,53,female,2,secondary,single,28307.72635767885,blue,41,2252.0,0.804,0,0.0536808535965324
5328,771693933,no,62,female,1,third level,married/living with partner,11862.18468266936,blue,50,2802.0,0.706,0,0.702357187794956
5329,771698658,no,44,male,5,third level,married/living with partner,51713.59956327351,blue,32,11376.0,0.176,0,0.371802263894982
5330,771706308,no,46,male,2,third level,single,107527.5181282843,blue,34,14310.0,0.048,0,0.377607763558366
5331,771719283,no,39,female,4,third level,married/living with partner,6346.593046586133,blue,27,8587.0,0.154,0,0.0211595370053436
5332,771733608,yes,47,female,1,third level,married/living with partner,34977.711687377734,blue,35,1438.3,0.0,1,0.516143856547028
5333,771735933,no,48,male,2,secondary,married/living with partner,94862.56599487773,blue,36,10761.0,0.16,0,0.11831541383757
5334,771742533,no,48,male,2,third level,#NULL!,49698.37466781504,blue,36,13068.0,0.131,0,0.617211532298201
5335,771749733,no,41,male,2,third level,single,42372.6338894689,gold,30,17706.0,0.061,0,0.613936704893452
5336,771752508,no,40,female,3,third level,married/living with partner,7226.899553681727,blue,29,4660.0,0.396,0,0.929051065357741
5337,771756333,no,34,female,3,third level,married/living with partner,25776.199281759873,blue,23,2263.0,0.793,0,0.788408403934334
5338,771772083,no,48,male,4,third level,married/living with partner,69745.39536811932,blue,37,13197.0,0.0,1,0.648390109209628
5339,771776808,yes,44,male,4,primary,married/living with partner,41990.15480907935,blue,33,1527.0,0.0,1,0.556887508604398
5340,771783333,yes,49,female,1,primary,divorced,41733.85070912479,blue,37,2173.0,0.0,1,0.579408410230306
5341,771809733,yes,64,female,0,secondary,married/living with partner,48598.32446320883,blue,53,3353.0,0.0,1,0.675992124320745
5342,771816408,no,44,female,4,primary,married/living with partner,9310.893219482909,blue,33,9671.0,0.073,0,0.391047311814049
5343,771829758,no,36,male,3,primary,married/living with partner,77064.04019177928,blue,25,21434.0,0.063,0,0.921421951556629
5344,771833433,yes,49,male,2,secondary,married/living with partner,81790.37253244835,blue,38,29893.0,0.0,1,0.637521852232534
5345,771852483,no,46,male,3,third level,single,80108.08884964908,blue,35,4930.0,0.0,1,0.191423172790318
5346,771854808,no,45,male,4,third level,married/living with partner,57713.4677027001,blue,34,2731.0,0.684,0,0.209908928853973
5347,771862308,no,50,male,1,third level,single,75860.53236549074,blue,39,5856.0,0.343,0,0.769040901826028
5348,771869508,no,51,female,2,primary,married/living with partner,8549.492819017813,blue,40,1612.0,0.516,0,0.590314610219686
5349,771881283,no,42,male,1,primary,divorced,69024.36945698713,blue,30,18570.0,0.102,0,0.715647184460116
5350,771894558,no,50,male,3,secondary,single,76803.8190015551,blue,39,9964.0,0.156,0,0.914449429054513
5351,771899433,yes,48,male,3,third level,married/living with partner,100832.31446559414,blue,37,7970.0,0.305,0,0.315506678859127
5352,771903033,no,36,female,1,third level,married/living with partner,23062.49547176082,blue,25,2999.0,0.416,0,0.498905581636141
5353,771912408,no,49,female,2,third level,married/living with partner,19253.20374030866,blue,38,6674.0,0.21,0,0.666731436099636
5354,771918033,no,54,male,4,third level,single,94951.88319864214,blue,43,8208.0,0.153,0,0.531899820048551
5355,771928608,no,34,male,1,primary,single,60522.17226003638,blue,23,2033.0,0.901,0,0.878280623356479
5356,771935283,no,47,female,4,third level,single,48913.46599305053,blue,36,2977.0,0.647,0,0.80478224599402
5357,771942333,no,65,male,1,third level,single,12627.536281271248,blue,54,5363.0,0.244,0,0.919815863283301
5358,771952683,no,47,female,3,secondary,married/living with partner,8379.936016835076,blue,36,3035.0,0.0,1,0.767565302685495
5359,771960708,no,51,male,2,third level,married/living with partner,106029.3396110883,blue,40,3290.0,0.748,0,0.388525976041466
5360,771982083,no,44,male,4,third level,married/living with partner,72958.94120330208,blue,33,4552.0,0.251,0,0.385300003393492
5361,772000533,no,59,male,1,third level,married/living with partner,65118.155468789955,blue,48,14257.0,0.078,0,0.695673696664808
5362,772031733,no,40,male,4,third level,single,80479.4439719562,blue,29,14315.0,0.048,0,0.631327832887531
5363,772036233,no,62,male,1,third level,single,104092.91701229478,blue,51,5711.0,0.0,1,0.497260918204843
5364,772047183,no,45,male,4,secondary,married/living with partner,35506.26548517954,blue,34,3104.0,0.569,0,0.0170066813645237
5365,772063308,no,45,male,2,third level,single,64309.33184124735,blue,34,13362.0,0.0,1,0.125160193458307
5366,772069683,no,59,male,0,secondary,married/living with partner,64384.2784408584,blue,48,3868.0,0.358,0,0.627473687756196
5367,772073508,yes,52,female,1,third level,single,14584.19486986651,blue,41,1764.0,0.0,1,0.821549748769941
5368,772076208,no,58,male,4,third level,single,74074.05622986298,blue,47,26108.0,0.044,0,0.505894433505677
5369,772082208,no,39,male,1,third level,single,148054.7163466077,blue,28,16199.0,0.0,1,0.66780290640687
5370,772086408,no,38,male,3,secondary,single,74792.46684368464,blue,27,6162.0,0.153,0,0.535878834565926
5371,772105608,no,48,female,4,primary,single,15401.40289754004,blue,37,2646.0,0.33,0,0.488730863893907
5372,772111083,no,50,male,1,secondary,married/living with partner,108161.55917944436,blue,39,5384.0,0.259,0,0.90757652597642
5373,772116408,no,50,male,1,secondary,single,38130.038708664884,blue,39,2421.0,0.425,0,0.298739889838813
5374,772118583,no,43,female,1,primary,married/living with partner,26425.113474080128,blue,32,2667.0,0.596,0,0.467600948524391
5375,772127508,yes,31,female,1,primary,married/living with partner,29918.750102094393,blue,20,1438.3,0.0,1,0.343902984374127
5376,772133808,no,47,female,3,third level,single,42302.233763049815,blue,36,3114.0,0.34,0,0.141137510635633
5377,772137183,yes,52,male,2,third level,single,119524.18208024313,blue,41,31668.0,0.026,0,0.0528488573762759
5378,772139433,no,44,female,2,third level,single,37160.36864695826,blue,33,4589.0,0.27,0,0.134842010628641
5379,772143333,no,46,female,2,secondary,single,16626.2166060974,blue,35,2170.0,0.69,0,0.858823819417675
5380,772145658,no,43,male,4,primary,single,96803.96211053191,blue,32,16043.0,0.127,0,0.842271656704429
5381,772148058,no,45,male,3,third level,#NULL!,109105.5108034586,blue,34,2210.0,0.343,0,0.760882329327744
5382,772155108,no,62,female,0,secondary,married/living with partner,20056.397172838824,blue,51,1438.3,0.0,1,0.208201384522346
5383,772162683,yes,34,female,2,third level,married/living with partner,29804.791164688733,blue,23,3116.0,0.0,1,0.980138191565496
5384,772189308,no,59,female,1,third level,single,7629.8885201867715,blue,48,2601.0,0.726,0,0.634584126030078
5385,772198983,no,53,female,2,third level,married/living with partner,44873.293815240555,blue,42,3024.0,0.545,0,0.0594496597408342
5386,772202058,no,64,male,0,third level,married/living with partner,14320.4776781697,blue,53,2084.0,0.79,0,0.380710119731455
5387,772207683,no,34,male,2,third level,single,8054.26676304805,blue,23,8940.0,0.17,0,0.4573616544441
5388,772216833,no,47,female,5,third level,single,21209.166448577096,blue,36,2761.0,0.706,0,0.631962760404183
5389,772220433,no,44,male,3,third level,#NULL!,51852.32847281916,blue,33,15468.0,0.077,0,0.572952431805488
5390,772231233,no,41,female,2,third level,married/living with partner,11204.442424508308,blue,30,2157.0,0.334,0,0.467510309088588
5391,772243833,no,54,female,0,third level,single,2722.0747984020386,blue,43,3186.0,0.304,0,0.894734010822809
5392,772248408,no,40,female,3,third level,single,24365.12814470947,blue,29,2694.0,0.68,0,0.492020728738226
5393,772264383,no,44,male,2,third level,single,146718.53142913655,blue,33,13301.0,0.0,1,0.827242511563225
5394,772268058,no,46,female,4,primary,single,18577.315058052955,blue,35,2722.0,0.541,0,0.212804103647766
5395,772273983,yes,48,male,4,primary,single,44334.15813480507,blue,37,5268.0,0.416,0,0.970477219905864
5396,772286658,yes,63,male,1,third level,single,56977.23567424286,blue,52,14324.0,0.175,0,0.169271191311551
5397,772292358,yes,30,male,1,third level,divorced,2038.6661815712193,blue,19,7970.0,0.0,1,0.505905261325646
5398,772303458,no,62,female,0,third level,married/living with partner,47658.44153511418,blue,51,3377.0,0.281,0,0.0703852905276023
5399,772308408,no,44,male,3,third level,single,75757.69947232875,blue,33,4131.0,0.19,0,0.977321196746198
5400,772310958,no,42,female,2,third level,married/living with partner,5128.69039349315,blue,31,4311.0,0.191,0,0.590655248425926
5401,772313358,no,50,male,3,secondary,single,83023.75174463312,blue,39,21322.0,0.104,0,0.449714131783031
5402,772323033,no,44,female,4,third level,single,9130.289177137316,blue,33,4606.0,0.338,0,0.493867315991333
5403,772336458,yes,60,female,1,primary,married/living with partner,33170.05928560745,blue,50,1438.3,0.713,0,0.749676809818626
5404,772339383,no,54,male,3,third level,single,49119.49626056918,blue,44,4216.0,0.306,0,0.65760719573994
5405,772346358,no,52,female,3,primary,single,17888.302898821203,blue,41,1801.0,0.0,1,0.493403684162805
5406,772360683,no,57,male,1,secondary,married/living with partner,113519.48937081287,blue,46,31762.0,0.079,0,0.3961432259058
5407,772366833,no,50,male,2,third level,single,49919.418591747824,blue,40,4003.0,0.462,0,0.767819515025203
5408,772375533,no,30,male,1,third level,married/living with partner,71939.24141551205,blue,19,9959.0,0.239,0,0.152137085882954
5409,772382283,yes,46,female,3,third level,married/living with partner,10009.322987271631,blue,36,2302.0,0.692,0,0.924672549895862
5410,772390908,yes,59,male,0,secondary,single,46503.675662117355,blue,48,3616.0,0.291,0,0.512929923585037
5411,772399983,no,55,male,2,third level,single,73627.25667391426,gold,45,34516.0,0.042,0,0.276902527712672
5412,772404633,no,49,male,2,third level,married/living with partner,73754.02522814261,gold,39,34516.0,0.032,0,0.975959157466884
5413,772409733,no,39,female,3,secondary,divorced,48604.384267936664,blue,28,3400.0,0.679,0,0.166504523577745
5414,772415808,no,48,female,5,third level,married/living with partner,41808.82529008296,blue,38,2926.0,0.245,0,0.0359482137776926
5415,772426383,no,50,female,4,primary,married/living with partner,44900.732564017264,blue,40,3065.0,0.512,0,0.0010546405146135
5416,772430733,no,42,male,2,third level,married/living with partner,135626.00417330532,blue,32,34516.0,0.042,0,0.24227261003062
5417,772437633,no,43,male,3,third level,single,62065.71829659019,blue,33,6854.0,0.0,1,0.181084324802939
5418,772449858,no,51,male,3,third level,divorced,34097.92896242051,blue,41,7570.0,0.183,0,0.0133230628064468
5419,772457583,no,47,female,2,third level,single,28269.102724026034,blue,37,4254.0,0.283,0,0.135927984326885
5420,772460508,no,53,male,1,primary,married/living with partner,39526.401954942165,blue,43,4426.0,0.346,0,0.744055338946339
5421,772468983,no,36,male,1,third level,married/living with partner,83165.79750318354,blue,26,21927.0,0.059,0,0.774517891384504
5422,772472208,no,50,male,1,primary,married/living with partner,60299.105822708116,blue,40,4092.0,0.243,0,0.0475932279353892
5423,772491333,no,31,female,1,third level,married/living with partner,7435.167911165935,blue,21,5342.0,0.375,0,0.729211745297407
5424,772514808,no,36,female,2,primary,single,47444.93965832835,blue,26,3131.0,0.76,0,0.0105782956030441
5425,772525308,no,43,male,3,third level,single,37653.62517911264,blue,33,10533.0,0.16,0,0.628862276805911
5426,772532208,yes,51,female,2,third level,married/living with partner,15656.377123777907,blue,41,6630.0,0.138,0,0.949094778924984
5427,772539558,no,65,female,0,third level,single,28130.186796883427,blue,55,2022.0,0.0,1,0.285140491857899
5428,772545858,no,49,female,4,third level,married/living with partner,24808.87259580797,blue,39,5095.0,0.0,1,0.465447993049279
5429,772565883,no,41,male,0,secondary,single,88721.62315988404,blue,31,33472.0,0.075,0,0.0001404932555768
5430,772569033,no,44,male,0,secondary,divorced,81850.71595922194,blue,34,5293.0,0.234,0,0.850227552835174
5431,772571508,no,34,female,2,secondary,single,19323.20372094636,blue,24,2799.0,0.0,1,0.340768605204018
5432,772574283,yes,50,female,2,third level,married/living with partner,40583.753878848416,blue,40,7191.0,0.0,1,0.301668408385486
5433,772601283,no,39,male,1,third level,single,94671.32203883388,blue,29,23034.0,0.086,0,0.61090051466145
5434,772607433,no,50,male,3,secondary,married/living with partner,88142.3778092189,blue,40,4514.0,0.447,0,0.550081619596432
5435,772629333,no,45,male,3,third level,married/living with partner,38335.46169082792,blue,35,3454.0,0.347,0,0.711675477572042
5436,772637058,no,34,male,3,primary,married/living with partner,52355.84594420845,blue,24,8167.0,0.213,0,0.827423944462661
5437,772640808,no,38,female,1,third level,single,8305.090501354145,blue,28,4623.0,0.295,0,0.323414003392581
5438,772643058,no,58,female,3,third level,married/living with partner,21779.794661207736,blue,48,2800.0,0.655,0,0.558149396287563
5439,772655733,no,41,male,1,primary,single,73473.41617898035,blue,31,2404.0,0.785,0,0.856748223241043
5440,772658658,no,57,male,2,secondary,single,56461.97870827436,blue,47,2248.0,0.0,1,0.14294054716779
5441,772661808,no,56,male,3,third level,married/living with partner,148796.40088710486,blue,46,7234.0,0.284,0,0.57629763397227
5442,772669833,no,43,male,3,third level,single,63747.33102044544,blue,33,16037.0,0.0,1,0.747378767192534
5443,772674933,no,51,male,1,primary,married/living with partner,79418.55720964777,blue,41,5638.0,0.143,0,0.0534167064895986
5444,772687983,no,53,male,3,third level,single,54886.40575458421,blue,43,8404.0,0.178,0,0.430659775182141
5445,772695033,yes,47,male,5,secondary,single,88928.35836764357,blue,37,18800.0,0.134,0,0.890190070562207
5446,772698783,no,50,female,2,third level,married/living with partner,28282.680007176365,blue,40,8416.0,0.184,0,0.267351851132411
5447,772706283,no,38,female,2,third level,married/living with partner,33641.56213097797,blue,28,6275.0,0.252,0,0.961613279061794
5448,772712658,no,62,female,0,primary,married/living with partner,16309.048201258996,blue,50,3791.0,0.435,0,0.679056239720781
5449,772721208,no,50,male,2,secondary,single,63399.05282209797,blue,40,17655.0,0.097,0,0.818672817631361
5450,772725408,no,40,male,3,primary,divorced,52155.874155228885,blue,30,24499.0,0.103,0,0.587634576770446
5451,772728933,yes,50,male,2,secondary,married/living with partner,124568.61213758748,blue,40,13709.0,0.059,0,0.755403097631122
5452,772776033,no,33,male,2,third level,single,107293.20831242212,blue,23,7081.0,0.265,0,0.0037401292178788
5453,772782708,no,50,male,3,third level,single,100863.63731465535,blue,40,31383.0,0.054,0,0.291146114983469
5454,772794108,no,46,female,3,third level,single,16357.932215423982,blue,36,2201.0,0.296,0,0.452344775738442
5455,772825308,no,40,male,3,third level,divorced,86812.71905584002,blue,31,27374.0,0.055,0,0.565247724981494
5456,772837083,no,41,male,3,third level,married/living with partner,139264.0886013191,blue,32,27169.0,0.0,1,0.0447413822630232
5457,772857558,no,47,male,4,third level,married/living with partner,55779.211163522465,blue,30,2257.0,0.397,0,0.762162929242651
5458,772879158,no,47,male,5,secondary,married/living with partner,54753.56485246357,blue,38,7357.0,0.145,0,0.185001076758834
5459,773018583,no,38,female,4,third level,married/living with partner,23334.363677399942,blue,30,3144.0,0.705,0,0.491836990200539
5460,773073558,no,44,female,3,third level,divorced,11646.287513378335,blue,36,1467.0,0.611,0,0.861368088855127
5461,773082033,no,35,male,1,third level,married/living with partner,94900.79495581803,blue,27,25516.0,0.053,0,0.535930871863837
5462,773108958,no,55,female,2,primary,married/living with partner,34778.11900964299,blue,48,3011.0,0.71,0,0.658329510580062
5463,773146383,no,50,female,1,third level,single,46482.19701052303,gold,43,17304.0,0.145,0,0.874894438113188
5464,773172483,yes,30,male,0,third level,married/living with partner,31671.120939012708,blue,23,4063.0,0.0,1,0.55833873185263
5465,773185833,no,49,male,3,secondary,married/living with partner,59755.48017298713,blue,42,34516.0,0.0,1,0.487108659509994
5466,773228133,yes,39,female,2,third level,married/living with partner,1902.4140880600883,blue,29,1677.0,0.0,1,0.496875571856096
5467,773236983,no,47,male,4,secondary,married/living with partner,47982.29511179381,blue,40,2498.0,0.904,0,0.112843988540496
5468,773270058,no,57,male,5,secondary,married/living with partner,95978.99325914423,blue,50,13427.0,0.0,1,0.579763224161476
5469,773283108,no,31,male,0,secondary,married/living with partner,58096.30149268222,gold,24,32535.0,0.053,0,0.863969842962074
5470,773288958,no,38,male,1,third level,married/living with partner,68808.75561542652,blue,31,7475.0,0.197,0,0.195076007057799
5471,773297508,no,34,male,3,third level,married/living with partner,109414.95292372468,blue,28,24765.0,0.081,0,0.254903679625166
5472,773322558,no,59,female,2,secondary,married/living with partner,16290.038488549835,blue,48,2338.0,0.67,0,0.936853639848737
5473,773332908,no,48,male,4,secondary,#NULL!,60806.443798874316,blue,30,14670.0,0.13,0,0.918666440357655
5474,773356008,no,57,male,2,third level,divorced,51431.708262930304,blue,51,5479.0,0.219,0,0.467470572095322
5475,773373108,no,49,female,4,secondary,married/living with partner,7455.791994066641,blue,43,2826.0,0.732,0,0.806175010729295
5476,773383158,no,29,female,1,third level,single,14363.929852573696,blue,23,4945.0,0.0,1,0.907662272410416
5477,773389908,no,37,female,3,secondary,single,26536.21944516391,blue,31,1438.3,0.0,1,0.789354927944408
5478,773442258,no,57,male,1,third level,married/living with partner,108717.55222196941,blue,51,8571.0,0.189,0,0.259923962091828
5479,773448558,no,46,male,3,third level,divorced,72975.5908052926,blue,40,3673.0,0.624,0,0.755322236286614
5480,773457558,no,45,female,5,third level,single,43754.38744733553,gold,39,15677.0,0.078,0,0.970078401314601
5481,773466258,no,48,female,4,secondary,married/living with partner,41596.93384014502,blue,42,4206.0,0.262,0,0.128393070118995
5482,773503308,no,59,male,1,primary,single,19003.76262013072,blue,53,2192.0,0.716,0,0.767497007399727
5483,773667708,yes,50,male,1,third level,divorced,66526.27412215268,blue,44,7050.0,0.143,0,0.604898263904836
5484,773827008,no,47,male,4,primary,single,65344.30534815711,blue,41,2405.0,0.64,0,0.239328596482532
5485,773988708,no,52,male,2,primary,married/living with partner,144388.3592592958,gold,43,34516.0,0.046,0,0.794324045657123
5486,774012933,no,47,female,3,third level,divorced,44562.166662394215,blue,41,6443.0,0.322,0,0.211333166894459
5487,774099708,no,39,female,3,secondary,single,1142.9965264575903,blue,33,1621.0,0.0,1,0.506848219516524
5488,774437583,no,55,male,1,third level,married/living with partner,64420.53231446084,blue,49,4597.0,0.531,0,0.615754572339153
5489,774491958,no,53,male,3,secondary,single,61652.17969330826,blue,47,6228.0,0.279,0,0.873873129566333
5490,774588633,no,45,female,3,third level,single,6302.449925562595,blue,39,1438.3,0.0,1,0.749365832261707
5491,774675933,no,40,male,3,third level,divorced,80998.41230579,gold,34,34516.0,0.059,0,0.352002084251434
5492,775152708,yes,49,male,3,third level,#NULL!,108813.51953274554,blue,39,20769.0,0.043,0,0.457757485893901
5493,775198608,no,38,female,2,third level,married/living with partner,8814.660317932148,blue,32,4429.0,0.0,1,0.0670008146236456
5494,775267158,no,43,female,3,third level,married/living with partner,47516.50366110881,blue,37,2476.0,0.564,0,0.973392185299839
5495,778131333,no,38,female,2,third level,married/living with partner,3972.118375326863,blue,31,3222.0,0.0,1,0.275765802228318
5496,778137108,no,43,male,4,secondary,single,71510.51692686863,blue,37,30503.0,0.083,0,0.0315044278670594
5497,778143183,no,47,male,1,third level,married/living with partner,53920.32284841989,blue,40,11773.0,0.0,1,0.619440390110579
5498,778148283,no,48,male,2,third level,single,146693.29762510495,blue,41,20148.0,0.054,0,0.583537997103297
5499,778152108,no,31,female,0,secondary,single,29405.816999846447,blue,23,2239.0,0.561,0,0.803750720223245
5500,778170633,no,48,male,5,third level,married/living with partner,92895.48884207767,blue,38,34516.0,0.019,0,0.381202683366487
5501,778172583,no,46,female,3,secondary,single,20489.49292969017,blue,36,6636.0,0.362,0,0.640262378604909
5502,778176108,no,61,male,0,secondary,single,58167.45077921476,blue,51,5504.0,0.257,0,0.61532948184815
5503,778180158,no,44,male,4,third level,divorced,84969.25202509126,blue,34,7150.0,0.264,0,0.809614583123006
5504,778191933,yes,45,male,3,primary,single,120305.98675888877,blue,35,7135.0,0.353,0,0.780201812478741
5505,778207083,yes,53,male,4,primary,single,89876.70494058107,blue,44,11561.0,0.189,0,0.781412451478628
5506,778228458,no,52,female,3,primary,single,18385.259511101933,blue,42,2510.0,0.768,0,0.0694199896710935
5507,778247358,no,65,male,1,third level,single,12525.24456226777,blue,56,7636.0,0.0,1,0.0599561826197225
5508,778255083,no,52,female,1,primary,married/living with partner,18295.08100885347,blue,42,3103.0,0.811,0,0.89404696053509
5509,778264008,no,41,female,3,third level,single,37128.013945707586,blue,32,3104.0,0.63,0,0.333778676744726
5510,778282758,no,55,male,2,third level,divorced,143798.9625753635,blue,45,26729.0,0.039,0,0.988613701005383
5511,778286433,no,67,male,0,third level,married/living with partner,36259.5398922623,blue,56,5876.0,0.221,0,0.464250764804523
5512,778327908,no,50,male,2,primary,single,19896.088566924678,blue,40,2419.0,0.984,0,0.487409684251432
5513,778340733,no,44,female,3,third level,married/living with partner,43167.98691019196,blue,24,8495.0,0.181,0,0.791411239650207
5514,778343958,no,47,female,3,third level,married/living with partner,5697.401539461819,blue,27,1451.0,0.0,1,0.130806709134844
5515,778346283,no,53,male,0,third level,married/living with partner,131648.87587200824,blue,33,21006.0,0.091,0,0.256101110765232
5516,778349883,no,56,female,0,primary,single,18632.744134572076,blue,36,3219.0,0.657,0,0.13134307597278
5517,778353183,no,31,female,0,secondary,married/living with partner,17780.18070698499,blue,13,3201.0,0.307,0,0.23313007391643
5518,778356408,no,51,female,3,third level,divorced,47789.52583790437,blue,31,2768.0,0.48,0,0.562233652111977
5519,778360608,no,42,female,1,third level,divorced,23987.862553641236,blue,22,2403.0,0.46,0,0.363032964824168
5520,778364583,yes,45,female,2,third level,married/living with partner,14475.373854172743,blue,25,5911.0,0.155,0,0.689080496267686
5521,778372158,no,49,female,5,secondary,married/living with partner,49956.284859017105,blue,33,2506.0,0.618,0,0.797529292628944
5522,778375458,no,52,male,3,third level,married/living with partner,81838.31322645568,blue,32,30820.0,0.056,0,0.696561187652302
5523,778377183,no,49,male,3,third level,single,112012.05917747495,blue,29,18284.0,0.063,0,0.573274908152835
5524,778378983,yes,54,female,1,third level,single,24318.414282001562,blue,34,2939.0,0.732,0,0.622640546024134
5525,778381608,yes,48,male,4,third level,single,81790.95844152365,blue,28,6572.0,0.063,0,0.155608923658936
5526,778386033,no,38,male,3,primary,married/living with partner,57392.67193433205,blue,18,3417.0,0.512,0,0.938863654754082
5527,778388358,yes,56,male,3,third level,single,56828.27297124547,blue,36,4742.0,0.18,0,0.577786181685726
5528,778394358,no,46,female,2,secondary,divorced,14891.704069487983,blue,26,1870.0,0.955,0,0.524884078911242
5529,778399008,no,50,male,0,secondary,married/living with partner,78255.47191188949,blue,30,4252.0,0.0,1,0.0648877826746066
5530,778401033,no,32,male,0,secondary,married/living with partner,62108.56063012534,blue,13,14308.0,0.132,0,0.0672026066289689
5531,778407033,no,59,female,0,primary,married/living with partner,10585.546553975588,blue,39,2417.0,0.799,0,0.333188019132925
5532,778420383,no,49,male,1,third level,married/living with partner,144094.63704245418,blue,29,7650.0,0.267,0,0.818557775773623
5533,778425408,no,44,male,4,third level,single,79159.32170572117,blue,24,3839.0,0.598,0,0.198228927309029
5534,778426608,no,52,male,4,third level,married/living with partner,92272.19035324454,blue,32,1438.3,0.488,0,0.928761222747583
5535,778428108,no,36,female,1,third level,single,17254.407309796527,blue,16,6091.0,0.194,0,0.612039173453068
5536,778430733,no,45,male,5,secondary,#NULL!,56450.399171726516,blue,25,12399.0,0.118,0,0.889926409986022
5537,778433283,yes,51,male,3,secondary,married/living with partner,62901.88318949947,blue,31,8989.0,0.0,1,0.270569557715787
5538,778436283,no,41,male,4,secondary,single,27228.89283467485,blue,21,3429.0,0.439,0,0.868979526391757
5539,778444908,no,57,male,2,third level,married/living with partner,132426.45917997134,gold,39,34516.0,0.042,0,0.223445829242452
